,gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes,series,series_game,num_series_wins,opp_series_wins,series_winner
471,28839,198705230DET,NBA,0,1987,1987-05-23,93,1,DET,Pistons,122,1629.512,1642.5538,55.020847,BOS,Celtics,104,1689.0372,1675.9954,H,W,0.55798572,,DET_BOS,3.0,3,4,BOS
472,28841,198705240DET,NBA,0,1987,1987-05-24,94,1,DET,Pistons,145,1642.5538,1657.7316,56.407627,BOS,Celtics,119,1675.9954,1660.8176,H,W,0.59463054,,DET_BOS,4.0,3,4,BOS
473,28843,198705260BOS,NBA,1,1987,1987-05-26,95,1,DET,Pistons,107,1657.7316,1655.0741,56.167625,BOS,Celtics,108,1660.8176,1663.4751,A,L,0.3558526,,DET_BOS,5.0,3,4,BOS
474,28844,198705280DET,NBA,0,1987,1987-05-28,96,1,DET,Pistons,113,1655.0741,1661.3535,56.732758,BOS,Celtics,105,1663.4751,1657.1957,H,W,0.62884992,,DET_BOS,6.0,3,4,BOS
475,28845,198705300BOS,NBA,1,1987,1987-05-30,97,1,DET,Pistons,114,1661.3535,1657.5581,56.391998,BOS,Celtics,117,1657.1957,1660.9911,A,L,0.36546737,,DET_BOS,7.0,3,4,BOS
476,28846,198706020LAL,NBA,1,1987,1987-06-02,100,1,BOS,Celtics,113,1660.9911,1655.2909,56.187252,LAL,Lakers,126,1737.7618,1743.462,A,L,0.26550019,,BOS_LAL,1.0,2,4,LAL
477,28847,198706040LAL,NBA,1,1987,1987-06-04,101,1,BOS,Celtics,122,1655.2909,1648.3413,55.554192,LAL,Lakers,141,1743.462,1750.4116,A,L,0.2529009,,BOS_LAL,2.0,2,4,LAL
478,28848,198706070BOS,NBA,0,1987,1987-06-07,102,1,BOS,Celtics,109,1648.3413,1656.1331,56.263409,LAL,Lakers,103,1750.4116,1742.6199,H,W,0.4970206,,BOS_LAL,3.0,2,4,LAL
479,28849,198706090BOS,NBA,0,1987,1987-06-09,103,1,BOS,Celtics,106,1656.1331,1651.8882,55.878307,LAL,Lakers,107,1742.6199,1746.8647,H,L,0.51943725,,BOS_LAL,4.0,2,4,LAL
480,28850,198706110BOS,NBA,0,1987,1987-06-11,104,1,BOS,Celtics,123,1651.8882,1665.1039,57.066986,LAL,Lakers,108,1746.8647,1733.649,H,W,0.50722879,,BOS_LAL,5.0,2,4,LAL
481,28851,198706140LAL,NBA,1,1987,1987-06-14,105,1,BOS,Celtics,93,1665.1039,1659.1691,56.536942,LAL,Lakers,106,1733.649,1739.5839,A,L,0.27483588,,BOS_LAL,6.0,2,4,LAL
482,28846,198706020LAL,NBA,0,1987,1987-06-02,95,1,LAL,Lakers,126,1737.7618,1743.462,63.438488,BOS,Celtics,113,1660.9911,1655.2909,H,W,0.73449981,,LAL_BOS,1.0,4,2,LAL
483,28847,198706040LAL,NBA,0,1987,1987-06-04,96,1,LAL,Lakers,141,1743.462,1750.4116,63.944153,BOS,Celtics,122,1655.2909,1648.3413,H,W,0.7470991,,LAL_BOS,2.0,4,2,LAL
484,28848,198706070BOS,NBA,1,1987,1987-06-07,97,1,LAL,Lakers,103,1750.4116,1742.6199,63.376534,BOS,Celtics,109,1648.3413,1656.1331,A,L,0.5029794,,LAL_BOS,3.0,4,2,LAL
485,28849,198706090BOS,NBA,1,1987,1987-06-09,98,1,LAL,Lakers,107,1742.6199,1746.8647,63.687317,BOS,Celtics,106,1656.1331,1651.8882,A,W,0.48056275,,LAL_BOS,4.0,4,2,LAL
486,28850,198706110BOS,NBA,1,1987,1987-06-11,99,1,LAL,Lakers,108,1746.8647,1733.649,62.707561,BOS,Celtics,123,1651.8882,1665.1039,A,L,0.49277121,,LAL_BOS,5.0,4,2,LAL
487,28851,198706140LAL,NBA,0,1987,1987-06-14,100,1,LAL,Lakers,106,1733.649,1739.5839,63.151981,BOS,Celtics,93,1665.1039,1659.1691,H,W,0.72516412,,LAL_BOS,6.0,4,2,LAL
488,29795,198804280CHI,NBA,1,1988,1988-04-28,83,1,CLE,Cavaliers,93,1569.6328,1563.6246,47.236065,CHI,Bulls,104,1613.3737,1619.3818,A,L,0.30418688,,CLE_CHI,1.0,2,3,CHI
489,29808,198805010CHI,NBA,1,1988,1988-05-01,84,1,CLE,Cavaliers,101,1563.6246,1559.9984,46.863976,CHI,Bulls,106,1619.3818,1623.0081,A,L,0.28974754,,CLE_CHI,2.0,2,3,CHI
490,29812,198805030CLE,NBA,0,1988,1988-05-03,85,1,CLE,Cavaliers,110,1559.9984,1567.8815,47.67152,CHI,Bulls,102,1623.0081,1615.125,H,W,0.55303317,,CLE_CHI,3.0,2,3,CHI
491,29820,198805050CLE,NBA,0,1988,1988-05-05,86,1,CLE,Cavaliers,97,1567.8815,1574.183,48.313282,CHI,Bulls,91,1615.125,1608.8235,H,W,0.5753445,,CLE_CHI,4.0,2,3,CHI
492,29828,198805080CHI,NBA,1,1988,1988-05-08,87,1,CLE,Cavaliers,101,1574.183,1569.7797,47.865208,CHI,Bulls,107,1608.8235,1613.2268,A,L,0.31538707,,CLE_CHI,5.0,2,3,CHI
493,29795,198804280CHI,NBA,0,1988,1988-04-28,83,1,CHI,Bulls,104,1613.3737,1619.3818,52.791283,CLE,Cavaliers,93,1569.6328,1563.6246,H,W,0.69581312,,CHI_CLE,1.0,3,2,CHI
494,29808,198805010CHI,NBA,0,1988,1988-05-01,84,1,CHI,Bulls,106,1619.3818,1623.0081,53.139256,CLE,Cavaliers,101,1563.6246,1559.9984,H,W,0.71025246,,CHI_CLE,2.0,3,2,CHI
495,29812,198805030CLE,NBA,1,1988,1988-05-03,85,1,CHI,Bulls,102,1623.0081,1615.125,52.380421,CLE,Cavaliers,110,1559.9984,1567.8815,A,L,0.44696683,,CHI_CLE,3.0,3,2,CHI
496,29820,198805050CLE,NBA,1,1988,1988-05-05,86,1,CHI,Bulls,91,1615.125,1608.8235,51.767658,CLE,Cavaliers,97,1567.8815,1574.183,A,L,0.4246555,,CHI_CLE,4.0,3,2,CHI
497,29828,198805080CHI,NBA,0,1988,1988-05-08,87,1,CHI,Bulls,107,1608.8235,1613.2268,52.1964,CLE,Cavaliers,101,1574.183,1569.7797,H,W,0.68461293,,CHI_CLE,5.0,3,2,CHI
498,29796,198804280DAL,NBA,1,1988,1988-04-28,83,1,HOU,Rockets,110,1505.7679,1501.2301,40.739929,DAL,Mavericks,120,1595.0089,1599.5468,A,L,0.25173908,,HOU_DAL,1.0,1,3,DAL
499,29803,198804300DAL,NBA,1,1988,1988-04-30,84,1,HOU,Rockets,119,1501.2301,1521.0706,42.819904,DAL,Mavericks,108,1599.5468,1579.7063,A,W,0.24202627,,HOU_DAL,2.0,1,3,DAL
500,29813,198805030HOU,NBA,0,1988,1988-05-03,85,1,HOU,Rockets,92,1521.0706,1516.395,42.330189,DAL,Mavericks,93,1579.7063,1584.3818,H,L,0.55924827,,HOU_DAL,3.0,1,3,DAL
501,29821,198805050HOU,NBA,0,1988,1988-05-05,86,1,HOU,Rockets,97,1516.395,1504.7662,41.110851,DAL,Mavericks,107,1584.3818,1596.0106,H,L,0.54594076,,HOU_DAL,4.0,1,3,DAL
502,29796,198804280DAL,NBA,0,1988,1988-04-28,83,1,DAL,Mavericks,120,1595.0089,1599.5468,50.856174,HOU,Rockets,110,1505.7679,1501.2301,H,W,0.74826092,,DAL_HOU,1.0,3,1,DAL
503,29803,198804300DAL,NBA,0,1988,1988-04-30,84,1,DAL,Mavericks,108,1599.5468,1579.7063,48.872768,HOU,Rockets,119,1501.2301,1521.0706,H,L,0.75797373,,DAL_HOU,2.0,3,1,DAL
504,29813,198805030HOU,NBA,1,1988,1988-05-03,85,1,DAL,Mavericks,93,1579.7063,1584.3818,49.344025,HOU,Rockets,92,1521.0706,1516.395,A,W,0.44075173,,DAL_HOU,3.0,3,1,DAL
505,29821,198805050HOU,NBA,1,1988,1988-05-05,86,1,DAL,Mavericks,107,1584.3818,1596.0106,50.505932,HOU,Rockets,97,1516.395,1504.7662,A,W,0.45405924,,DAL_HOU,4.0,3,1,DAL
506,29797,198804280DET,NBA,1,1988,1988-04-28,83,1,WSB,Wizards,87,1505.6364,1502.3804,40.860584,DET,Pistons,96,1646.9629,1650.2189,A,L,0.19953752,,WSB_DET,1.0,2,3,DET
507,29804,198804300DET,NBA,1,1988,1988-04-30,84,1,WSB,Wizards,101,1502.3804,1501.0742,40.723579,DET,Pistons,102,1650.2189,1651.525,A,L,0.19361758,,WSB_DET,2.0,2,3,DET
508,29811,198805020WSB,NBA,0,1988,1988-05-02,85,1,WSB,Wizards,114,1501.0742,1511.8997,41.85899,DET,Pistons,106,1651.525,1640.6996,H,W,0.42790151,,WSB_DET,3.0,2,3,DET
509,29819,198805040WSB,NBA,0,1988,1988-05-04,86,1,WSB,Wizards,106,1511.8997,1518.0953,42.508331,DET,Pistons,103,1640.6996,1634.5039,H,W,0.45864823,,WSB_DET,4.0,2,3,DET
510,29829,198805080DET,NBA,1,1988,1988-05-08,87,1,WSB,Wizards,78,1518.0953,1511.6395,41.831715,DET,Pistons,99,1634.5039,1640.9597,A,L,0.22343707,,WSB_DET,5.0,2,3,DET
511,29797,198804280DET,NBA,0,1988,1988-04-28,83,1,DET,Pistons,96,1646.9629,1650.2189,55.68671,WSB,Wizards,87,1505.6364,1502.3804,H,W,0.80046248,,DET_WSB,1.0,3,2,DET
512,29804,198804300DET,NBA,0,1988,1988-04-30,84,1,DET,Pistons,102,1650.2189,1651.525,55.805996,WSB,Wizards,101,1502.3804,1501.0742,H,W,0.80638242,,DET_WSB,2.0,3,2,DET
513,29811,198805020WSB,NBA,1,1988,1988-05-02,85,1,DET,Pistons,106,1651.525,1640.6996,54.808823,WSB,Wizards,114,1501.0742,1511.8997,A,L,0.57209849,,DET_WSB,3.0,3,2,DET
514,29819,198805040WSB,NBA,1,1988,1988-05-04,86,1,DET,Pistons,103,1640.6996,1634.5039,54.229603,WSB,Wizards,106,1511.8997,1518.0953,A,L,0.5413518,,DET_WSB,4.0,3,2,DET
515,29829,198805080DET,NBA,0,1988,1988-05-08,87,1,DET,Pistons,99,1634.5039,1640.9597,54.833008,WSB,Wizards,78,1518.0953,1511.6395,H,W,0.77656293,,DET_WSB,5.0,3,2,DET
516,29798,198804280POR,NBA,0,1988,1988-04-28,83,1,POR,Trailblazers,108,1605.9182,1613.0876,52.182892,UTA,Jazz,96,1588.3888,1581.2194,H,W,0.66296911,,POR_UTA,1.0,1,3,UTA
517,29805,198804300POR,NBA,0,1988,1988-04-30,84,1,POR,Trailblazers,105,1613.0876,1598.2632,50.729214,UTA,Jazz,114,1581.2194,1596.0438,H,L,0.68115717,,POR_UTA,2.0,1,3,UTA
518,29818,198805040UTA,NBA,1,1988,1988-05-04,85,1,POR,Trailblazers,108,1598.2632,1593.5262,50.25898,UTA,Jazz,113,1596.0438,1600.7808,A,L,0.36288351,,POR_UTA,3.0,1,3,UTA
519,29825,198805060UTA,NBA,1,1988,1988-05-06,86,1,POR,Trailblazers,96,1593.5262,1584.8374,49.38982,UTA,Jazz,111,1600.7808,1609.4696,A,L,0.35037148,,POR_UTA,4.0,1,3,UTA
520,29798,198804280POR,NBA,1,1988,1988-04-28,83,1,UTA,Jazz,96,1588.3888,1581.2194,49.025517,POR,Trailblazers,108,1605.9182,1613.0876,A,L,0.33703089,,UTA_POR,1.0,3,1,UTA
521,29805,198804300POR,NBA,1,1988,1988-04-30,84,1,UTA,Jazz,114,1581.2194,1596.0438,50.509228,POR,Trailblazers,105,1613.0876,1598.2632,A,W,0.31884283,,UTA_POR,2.0,3,1,UTA
522,29818,198805040UTA,NBA,0,1988,1988-05-04,85,1,UTA,Jazz,113,1596.0438,1600.7808,50.978043,POR,Trailblazers,108,1598.2632,1593.5262,H,W,0.63711649,,UTA_POR,3.0,3,1,UTA
523,29825,198805060UTA,NBA,0,1988,1988-05-06,86,1,UTA,Jazz,111,1600.7808,1609.4696,51.83073,POR,Trailblazers,96,1593.5262,1584.8374,H,W,0.64962852,,UTA_POR,4.0,3,1,UTA
524,29799,198804290ATL,NBA,0,1988,1988-04-29,83,1,ATL,Hawks,110,1570.4382,1572.9434,48.187317,MIL,Bucks,107,1486.0969,1483.5918,H,W,0.74291098,,ATL_MIL,1.0,3,2,ATL
525,29806,198805010ATL,NBA,0,1988,1988-05-01,84,1,ATL,Hawks,104,1572.9434,1576.62,48.560501,MIL,Bucks,97,1483.5918,1479.9152,H,W,0.74838084,,ATL_MIL,2.0,3,2,ATL
526,29816,198805040MIL,NBA,1,1988,1988-05-04,85,1,ATL,Hawks,115,1576.62,1567.6504,47.647923,MIL,Bucks,123,1479.9152,1488.8848,A,L,0.49525803,,ATL_MIL,3.0,3,2,ATL
527,29823,198805060MIL,NBA,1,1988,1988-05-06,86,1,ATL,Hawks,99,1567.6504,1560.511,46.916634,MIL,Bucks,105,1488.8848,1496.0242,A,L,0.46947926,,ATL_MIL,4.0,3,2,ATL
528,29827,198805080ATL,NBA,0,1988,1988-05-08,87,1,ATL,Hawks,121,1560.511,1565.6377,47.442181,MIL,Bucks,111,1496.0242,1490.8975,H,W,0.72048372,,ATL_MIL,5.0,3,2,ATL
529,29799,198804290ATL,NBA,1,1988,1988-04-29,83,1,MIL,Bucks,107,1486.0969,1483.5918,38.891605,ATL,Hawks,110,1570.4382,1572.9434,A,L,0.25708902,,MIL_ATL,1.0,2,3,ATL
530,29806,198805010ATL,NBA,1,1988,1988-05-01,84,1,MIL,Bucks,97,1483.5918,1479.9152,38.50716,ATL,Hawks,104,1572.9434,1576.62,A,L,0.25161916,,MIL_ATL,2.0,2,3,ATL
531,29816,198805040MIL,NBA,0,1988,1988-05-04,85,1,MIL,Bucks,123,1479.9152,1488.8848,39.445698,ATL,Hawks,115,1576.62,1567.6504,H,W,0.50474197,,MIL_ATL,3.0,2,3,ATL
532,29823,198805060MIL,NBA,0,1988,1988-05-06,86,1,MIL,Bucks,105,1488.8848,1496.0242,40.193951,ATL,Hawks,99,1567.6504,1560.511,H,W,0.53052074,,MIL_ATL,4.0,2,3,ATL
533,29827,198805080ATL,NBA,1,1988,1988-05-08,87,1,MIL,Bucks,111,1496.0242,1490.8975,39.656559,ATL,Hawks,121,1560.511,1565.6377,A,L,0.27951628,,MIL_ATL,5.0,2,3,ATL
534,29800,198804290BOS,NBA,1,1988,1988-04-29,83,1,NYK,Knicks,92,1532.3529,1525.9503,43.330452,BOS,Celtics,112,1643.7446,1650.1472,A,L,0.22848797,,NYK_BOS,1.0,1,3,BOS
535,29807,198805010BOS,NBA,1,1988,1988-05-01,84,1,NYK,Knicks,102,1525.9503,1518.7358,42.575424,BOS,Celtics,128,1650.1472,1657.3617,A,L,0.21575445,,NYK_BOS,2.0,1,3,BOS
536,29817,198805040NYK,NBA,0,1988,1988-05-04,85,1,NYK,Knicks,109,1518.7358,1529.8921,43.74234,BOS,Celtics,100,1657.3617,1646.2054,H,W,0.44464082,,NYK_BOS,3.0,1,3,BOS
537,29824,198805060NYK,NBA,0,1988,1988-05-06,86,1,NYK,Knicks,94,1529.8921,1521.3502,42.849182,BOS,Celtics,102,1646.2054,1654.7473,H,L,0.47654045,,NYK_BOS,4.0,1,3,BOS
538,29800,198804290BOS,NBA,0,1988,1988-04-29,83,1,BOS,Celtics,112,1643.7446,1650.1472,55.680161,NYK,Knicks,92,1532.3529,1525.9503,H,W,0.77151203,,BOS_NYK,1.0,3,1,BOS
539,29807,198805010BOS,NBA,0,1988,1988-05-01,84,1,BOS,Celtics,128,1650.1472,1657.3617,56.335503,NYK,Knicks,102,1525.9503,1518.7358,H,W,0.78424555,,BOS_NYK,2.0,3,1,BOS
540,29817,198805040NYK,NBA,1,1988,1988-05-04,85,1,BOS,Celtics,100,1657.3617,1646.2054,55.318398,NYK,Knicks,109,1518.7358,1529.8921,A,L,0.55535918,,BOS_NYK,3.0,3,1,BOS
541,29824,198805060NYK,NBA,1,1988,1988-05-06,86,1,BOS,Celtics,102,1646.2054,1654.7473,56.099045,NYK,Knicks,94,1529.8921,1521.3502,A,W,0.52345955,,BOS_NYK,4.0,3,1,BOS
542,29801,198804290DEN,NBA,0,1988,1988-04-29,83,1,DEN,Nuggets,126,1618.0159,1620.474,52.896286,SEA,Thunder,123,1529.873,1527.4149,H,W,0.74706829,,DEN_SEA,1.0,3,2,DEN
543,29809,198805010DEN,NBA,0,1988,1988-05-01,84,1,DEN,Nuggets,91,1620.474,1591.3235,50.039429,SEA,Thunder,111,1527.4149,1556.5654,H,L,0.75237834,,DEN_SEA,2.0,3,2,DEN
544,29815,198805030SEA,NBA,1,1988,1988-05-03,85,1,DEN,Nuggets,125,1591.3235,1605.0975,51.402874,SEA,Thunder,114,1556.5654,1542.7914,A,W,0.40719754,,DEN_SEA,3.0,3,2,DEN
545,29822,198805050SEA,NBA,1,1988,1988-05-05,86,1,DEN,Nuggets,117,1605.0975,1596.1124,50.516037,SEA,Thunder,127,1542.7914,1551.7765,A,L,0.44596601,,DEN_SEA,4.0,3,2,DEN
546,29826,198805070DEN,NBA,0,1988,1988-05-07,87,1,DEN,Nuggets,115,1596.1124,1604.7135,51.365177,SEA,Thunder,96,1551.7765,1543.1754,H,W,0.69653767,,DEN_SEA,5.0,3,2,DEN
547,29801,198804290DEN,NBA,1,1988,1988-04-29,83,1,SEA,Thunder,123,1529.873,1527.4149,43.483551,DEN,Nuggets,126,1618.0159,1620.474,A,L,0.25293171,,SEA_DEN,1.0,2,3,DEN
548,29809,198805010DEN,NBA,1,1988,1988-05-01,84,1,SEA,Thunder,111,1527.4149,1556.5654,46.510803,DEN,Nuggets,91,1620.474,1591.3235,A,W,0.24762166,,SEA_DEN,2.0,2,3,DEN
549,29815,198805030SEA,NBA,0,1988,1988-05-03,85,1,SEA,Thunder,114,1556.5654,1542.7914,45.085911,DEN,Nuggets,125,1591.3235,1605.0975,H,L,0.59280246,,SEA_DEN,3.0,2,3,DEN
550,29822,198805050SEA,NBA,0,1988,1988-05-05,86,1,SEA,Thunder,127,1542.7914,1551.7765,46.01675,DEN,Nuggets,117,1605.0975,1596.1124,H,W,0.55403399,,SEA_DEN,4.0,2,3,DEN
551,29826,198805070DEN,NBA,1,1988,1988-05-07,87,1,SEA,Thunder,96,1551.7765,1543.1754,45.12579,DEN,Nuggets,115,1596.1124,1604.7135,A,L,0.30346233,,SEA_DEN,5.0,2,3,DEN
552,29830,198805080LAL,NBA,0,1988,1988-05-08,86,1,LAL,Lakers,110,1649.5424,1658.318,56.4217,UTA,Jazz,91,1609.4696,1600.694,H,W,0.69132555,,LAL_UTA,1.0,4,3,LAL
553,29833,198805100LAL,NBA,0,1988,1988-05-10,87,1,LAL,Lakers,97,1658.318,1648.006,55.483967,UTA,Jazz,101,1600.694,1611.006,H,L,0.71245897,,LAL_UTA,2.0,4,3,LAL
554,29838,198805130UTA,NBA,1,1988,1988-05-13,88,1,LAL,Lakers,89,1648.006,1641.4335,54.877029,UTA,Jazz,96,1611.006,1617.5785,A,L,0.41031647,,LAL_UTA,3.0,4,3,LAL
555,29844,198805150UTA,NBA,1,1988,1988-05-15,89,1,LAL,Lakers,113,1641.4335,1657.2957,56.329544,UTA,Jazz,100,1617.5785,1601.7163,A,W,0.39213991,,LAL_UTA,4.0,4,3,LAL
556,29847,198805170LAL,NBA,0,1988,1988-05-17,90,1,LAL,Lakers,111,1657.2957,1659.7876,56.553856,UTA,Jazz,109,1601.7163,1599.2244,H,W,0.7100417,,LAL_UTA,5.0,4,3,LAL
557,29851,198805190UTA,NBA,1,1988,1988-05-19,91,1,LAL,Lakers,80,1659.7876,1641.9042,54.920731,UTA,Jazz,108,1599.2244,1617.1078,A,L,0.44348842,,LAL_UTA,6.0,4,3,LAL
558,29853,198805210LAL,NBA,0,1988,1988-05-21,92,1,LAL,Lakers,109,1641.9042,1648.4669,55.526264,UTA,Jazz,98,1617.1078,1610.545,H,W,0.67225146,,LAL_UTA,7.0,4,3,LAL
559,29830,198805080LAL,NBA,1,1988,1988-05-08,87,1,UTA,Jazz,91,1609.4696,1600.694,50.969479,LAL,Lakers,110,1649.5424,1658.318,A,L,0.30867445,,UTA_LAL,1.0,3,4,LAL
560,29833,198805100LAL,NBA,1,1988,1988-05-10,88,1,UTA,Jazz,101,1600.694,1611.006,51.980488,LAL,Lakers,97,1658.318,1648.006,A,W,0.28754103,,UTA_LAL,2.0,3,4,LAL
561,29838,198805130UTA,NBA,0,1988,1988-05-13,89,1,UTA,Jazz,96,1611.006,1617.5785,52.617535,LAL,Lakers,89,1648.006,1641.4335,H,W,0.58968353,,UTA_LAL,3.0,3,4,LAL
562,29844,198805150UTA,NBA,0,1988,1988-05-15,90,1,UTA,Jazz,100,1617.5785,1601.7163,51.070313,LAL,Lakers,113,1641.4335,1657.2957,H,L,0.60786009,,UTA_LAL,4.0,3,4,LAL
563,29847,198805170LAL,NBA,1,1988,1988-05-17,91,1,UTA,Jazz,109,1601.7163,1599.2244,50.824306,LAL,Lakers,111,1657.2957,1659.7876,A,L,0.2899583,,UTA_LAL,5.0,3,4,LAL
564,29851,198805190UTA,NBA,0,1988,1988-05-19,92,1,UTA,Jazz,108,1599.2244,1617.1078,52.572109,LAL,Lakers,80,1659.7876,1641.9042,H,W,0.55651158,,UTA_LAL,6.0,3,4,LAL
565,29853,198805210LAL,NBA,1,1988,1988-05-21,93,1,UTA,Jazz,98,1617.1078,1610.545,51.935589,LAL,Lakers,109,1641.9042,1648.4669,A,L,0.32774854,,UTA_LAL,7.0,3,4,LAL
566,29831,198805100DEN,NBA,0,1988,1988-05-10,88,1,DEN,Nuggets,126,1604.7135,1611.7739,52.055222,DAL,Mavericks,115,1596.0106,1588.9502,H,W,0.65152383,,DEN_DAL,1.0,2,4,DAL
567,29835,198805120DEN,NBA,0,1988,1988-05-12,89,1,DEN,Nuggets,108,1611.7739,1602.3794,51.135643,DAL,Mavericks,112,1588.9502,1598.3447,H,L,0.66974461,,DEN_DAL,2.0,2,4,DAL
568,29840,198805140DAL,NBA,1,1988,1988-05-14,90,1,DEN,Nuggets,107,1602.3794,1609.0229,51.787132,DAL,Mavericks,105,1598.3447,1591.7012,A,W,0.36530292,,DEN_DAL,3.0,2,4,DAL
569,29843,198805150DAL,NBA,1,1988,1988-05-15,91,1,DEN,Nuggets,103,1609.0229,1596.8397,50.588188,DAL,Mavericks,124,1591.7012,1603.8844,A,L,0.38321269,,DEN_DAL,4.0,2,4,DAL
570,29846,198805170DEN,NBA,0,1988,1988-05-17,92,1,DEN,Nuggets,106,1596.8397,1588.2217,49.729343,DAL,Mavericks,110,1603.8844,1612.5024,H,L,0.63067037,,DEN_DAL,5.0,2,4,DAL
571,29850,198805190DAL,NBA,1,1988,1988-05-19,93,1,DEN,Nuggets,95,1588.2217,1580.9017,48.993473,DAL,Mavericks,108,1612.5024,1619.8224,A,L,0.32840288,,DEN_DAL,6.0,2,4,DAL
572,29831,198805100DEN,NBA,1,1988,1988-05-10,87,1,DAL,Mavericks,115,1596.0106,1588.9502,49.802269,DEN,Nuggets,126,1604.7135,1611.7739,A,L,0.34847617,,DAL_DEN,1.0,4,2,DAL
573,29835,198805120DEN,NBA,1,1988,1988-05-12,88,1,DAL,Mavericks,112,1588.9502,1598.3447,50.737286,DEN,Nuggets,108,1611.7739,1602.3794,A,W,0.33025539,,DAL_DEN,2.0,4,2,DAL
574,29840,198805140DAL,NBA,0,1988,1988-05-14,89,1,DAL,Mavericks,105,1598.3447,1591.7012,50.077114,DEN,Nuggets,107,1602.3794,1609.0229,H,L,0.63469708,,DAL_DEN,3.0,4,2,DAL
575,29843,198805150DAL,NBA,0,1988,1988-05-15,90,1,DAL,Mavericks,124,1591.7012,1603.8844,51.283722,DEN,Nuggets,103,1609.0229,1596.8397,H,W,0.61678731,,DAL_DEN,4.0,4,2,DAL
576,29846,198805170DEN,NBA,1,1988,1988-05-17,91,1,DAL,Mavericks,110,1603.8844,1612.5024,52.126049,DEN,Nuggets,106,1596.8397,1588.2217,A,W,0.36932963,,DAL_DEN,5.0,4,2,DAL
577,29850,198805190DAL,NBA,0,1988,1988-05-19,92,1,DAL,Mavericks,108,1612.5024,1619.8224,52.833656,DEN,Nuggets,95,1588.2217,1580.9017,H,W,0.67159712,,DAL_DEN,6.0,4,2,DAL
578,29832,198805100DET,NBA,0,1988,1988-05-10,88,1,DET,Pistons,93,1640.9597,1647.4342,55.431446,CHI,Bulls,82,1613.2268,1606.7523,H,W,0.67596501,,DET_CHI,1.0,4,1,DET
579,29836,198805120DET,NBA,0,1988,1988-05-12,89,1,DET,Pistons,95,1647.4342,1631.2485,53.922863,CHI,Bulls,105,1606.7523,1622.938,H,L,0.69207329,,DET_CHI,2.0,4,1,DET
580,29839,198805140CHI,NBA,1,1988,1988-05-14,90,1,DET,Pistons,101,1631.2485,1655.0189,56.123665,CHI,Bulls,79,1622.938,1599.1676,A,W,0.37102854,,DET_CHI,3.0,4,1,DET
581,29842,198805150CHI,NBA,1,1988,1988-05-15,91,1,DET,Pistons,96,1655.0189,1673.4768,57.766533,CHI,Bulls,77,1599.1676,1580.7097,A,W,0.43680471,,DET_CHI,4.0,4,1,DET
582,29849,198805180DET,NBA,0,1988,1988-05-18,92,1,DET,Pistons,102,1673.4768,1677.0911,58.081055,CHI,Bulls,95,1580.7097,1577.0955,H,W,0.75206506,,DET_CHI,5.0,4,1,DET
583,29832,198805100DET,NBA,1,1988,1988-05-10,88,1,CHI,Bulls,82,1613.2268,1606.7523,51.565105,DET,Pistons,93,1640.9597,1647.4342,A,L,0.32403499,,CHI_DET,1.0,1,4,DET
584,29836,198805120DET,NBA,1,1988,1988-05-12,89,1,CHI,Bulls,105,1606.7523,1622.938,53.132549,DET,Pistons,95,1647.4342,1631.2485,A,W,0.30792671,,CHI_DET,2.0,1,4,DET
585,29839,198805140CHI,NBA,0,1988,1988-05-14,90,1,CHI,Bulls,79,1622.938,1599.1676,50.818691,DET,Pistons,101,1631.2485,1655.0189,H,L,0.62897146,,CHI_DET,3.0,1,4,DET
586,29842,198805150CHI,NBA,0,1988,1988-05-15,91,1,CHI,Bulls,77,1599.1676,1580.7097,48.974094,DET,Pistons,96,1655.0189,1673.4768,H,L,0.56319529,,CHI_DET,4.0,1,4,DET
587,29849,198805180DET,NBA,1,1988,1988-05-18,92,1,CHI,Bulls,95,1580.7097,1577.0955,48.608669,DET,Pistons,102,1673.4768,1677.0911,A,L,0.24793494,,CHI_DET,5.0,1,4,DET
588,29834,198805110BOS,NBA,0,1988,1988-05-11,87,1,BOS,Celtics,110,1654.7473,1659.0065,56.483658,ATL,Hawks,101,1565.6377,1561.3785,H,W,0.74811846,,BOS_ATL,1.0,4,3,BOS
589,29837,198805130BOS,NBA,0,1988,1988-05-13,88,1,BOS,Celtics,108,1659.0065,1663.6227,56.896957,ATL,Hawks,97,1561.3785,1556.7623,H,W,0.75724566,,BOS_ATL,2.0,4,3,BOS
590,29841,198805150ATL,NBA,1,1988,1988-05-15,89,1,BOS,Celtics,92,1663.6227,1648.0057,55.483944,ATL,Hawks,110,1556.7623,1572.3793,A,L,0.50987154,,BOS_ATL,3.0,4,3,BOS
591,29845,198805160ATL,NBA,1,1988,1988-05-16,90,1,BOS,Celtics,109,1648.0057,1639.1268,54.662365,ATL,Hawks,118,1572.3793,1581.2582,A,L,0.46498108,,BOS_ATL,4.0,4,3,BOS
592,29848,198805180BOS,NBA,0,1988,1988-05-18,91,1,BOS,Celtics,104,1639.1268,1624.3135,53.264061,ATL,Hawks,112,1581.2582,1596.0715,H,L,0.7127474,,BOS_ATL,5.0,4,3,BOS
